,Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Weigth,Selectivity,Conversion,Yield
526,698.0,923.15,4.0,225.0,0.1,0.1625,0.4143999999999707,1.3334906838066405,0.1388979843870444,8.000404588219158
1993,2573.0,1073.15,4.0,225.0,0.1,0.1625,0.1426000000000006,1.333370821150013,0.1388947918299847,8.000096395694223
46,73.0,873.15,4.0,225.0,0.1,0.1625,0.6853999999999408,1.3335913401922186,0.1388877867204325,8.00066337285651
47,74.0,873.15,4.0,225.0,0.1,0.2,0.6785999999999416,1.333588113379674,0.1388876692114215,8.000655077161968
524,696.0,923.15,4.0,225.0,0.1,0.0875,0.4494999999999668,1.3335078008546244,0.1388856005503792,8.000448597226782
1012,1323.0,973.15,4.0,225.0,0.1,0.1625,0.2721999999999863,1.333428881487098,0.13888511276613,8.000245685192015
44,71.0,873.15,4.0,225.0,0.1,0.0875,0.7869999999999296,1.3336406630452209,0.1388820459309234,8.000790172326223
1009,1320.0,973.15,4.0,225.0,0.1,0.05,0.5434999999999565,1.3335650630792908,0.1388816087073528,8.000595817317244
45,72.0,873.15,4.0,225.0,0.1,0.125,0.7039999999999388,1.333600218896433,0.1388800674182115,8.00068619867526
1340,1744.0,973.15,12.25,300.0,0.0775,0.2,0.0030999999999999,1.3333341482147527,0.1370160009383883,8.000002095408624
1339,1743.0,973.15,12.25,300.0,0.0775,0.1625,0.0030999999999999,1.333334148216072,0.1370151661776061,8.000002095412034
1338,1742.0,973.15,12.25,300.0,0.0775,0.125,0.0030999999999999,1.3333341482194745,0.1370130128491153,8.000002095420749
1337,1741.0,973.15,12.25,300.0,0.0775,0.0875,0.0030999999999999,1.3333341482314267,0.1370054492470439,8.000002095451492
1336,1740.0,973.15,12.25,300.0,0.0775,0.05,0.0030999999999999,1.3333341483106942,0.1369553115464304,8.000002095655333
1831,2369.0,1023.15,12.25,300.0,0.0775,0.2,0.0022,1.3333338353995865,0.1369503617503752,8.000001291027223
1830,2368.0,1023.15,12.25,300.0,0.0775,0.1625,0.0022,1.3333338354002005,0.1369497415457274,8.000001291028795
1829,2367.0,1023.15,12.25,300.0,0.0775,0.125,0.0022,1.333333835401783,0.1369481416792109,8.000001291032875
1828,2366.0,1023.15,12.25,300.0,0.0775,0.0875,0.0022,1.3333338354073434,0.1369425221059406,8.000001291047154
1827,2365.0,1023.15,12.25,300.0,0.0775,0.05,0.0022,1.333333835444214,0.1369052704456061,8.000001291141984
854,1119.0,923.15,12.25,300.0,0.0775,0.2,0.0045999999999999,1.333334652065867,0.1355580334598363,8.000003391024585
853,1118.0,923.15,12.25,300.0,0.0775,0.1625,0.0045999999999999,1.3333346520688576,0.1355568641300887,8.000003391032278
852,1117.0,923.15,12.25,300.0,0.0775,0.125,0.0045999999999999,1.3333346520765732,0.1355538477609807,8.000003391052145
851,1116.0,923.15,12.25,300.0,0.0775,0.0875,0.0045999999999999,1.3333346521036784,0.1355432527632376,8.000003391121846
372,494.0,873.15,12.25,300.0,0.0775,0.2,0.0075,1.3333354812645368,0.1355125479771741,8.000005523246593
371,493.0,873.15,12.25,300.0,0.0775,0.1625,0.0075,1.3333354812719995,0.1355107412799282,8.000005523265767
370,492.0,873.15,12.25,300.0,0.0775,0.125,0.0075,1.33333548129125,0.1355060807895644,8.000005523315302
369,491.0,873.15,12.25,300.0,0.0775,0.0875,0.0075,1.3333354813588791,0.135489710947378,8.000005523489174
850,1115.0,923.15,12.25,300.0,0.0775,0.05,0.0045999999999999,1.3333346522834653,0.1354730223061708,8.000003391584137
368,490.0,873.15,12.25,300.0,0.0775,0.05,0.0075,1.3333354818075964,0.1353812060864011,8.000005524643012
472,619.0,873.15,15.0,300.0,0.0775,0.2,0.0032999999999999,1.3333342795698235,0.1352773216756405,8.000002433178546
471,618.0,873.15,15.0,300.0,0.0775,0.1625,0.0032999999999999,1.3333342795708063,0.1352767953600227,8.000002433181074
470,617.0,873.15,15.0,300.0,0.0775,0.125,0.0032999999999999,1.3333342795733416,0.135275437690691,8.000002433187591
469,616.0,873.15,15.0,300.0,0.0775,0.0875,0.0032999999999999,1.3333342795822465,0.1352706688450481,8.000002433210541
468,615.0,873.15,15.0,300.0,0.0775,0.05,0.0032999999999999,1.3333342796412944,0.1352390563885149,8.000002433362354
1240,1619.0,973.15,9.5,300.0,0.0775,0.2,0.0085,1.333335560304931,0.1352220843486165,8.000005726492939
1239,1618.0,973.15,9.5,300.0,0.0775,0.1625,0.0085,1.33333556032113,0.1352182878646692,8.000005726534596
1238,1617.0,973.15,9.5,300.0,0.0775,0.125,0.0085,1.3333355603629211,0.1352084946530753,8.000005726642007
1237,1616.0,973.15,9.5,300.0,0.0775,0.0875,0.0085,1.33333556050976,0.1351740970981116,8.000005727019627
754,994.0,923.15,9.5,300.0,0.0775,0.2,0.0127999999999999,1.3333369839202616,0.135157217993239,8.000009387208857
753,993.0,923.15,9.5,300.0,0.0775,0.1625,0.0127999999999999,1.3333369839579066,0.135151789202104,8.00000938730565
752,992.0,923.15,9.5,300.0,0.0775,0.125,0.0127999999999999,1.333336984055026,0.1351377854658527,8.000009387555371
751,991.0,923.15,9.5,300.0,0.0775,0.0875,0.0127999999999999,1.333336984396317,0.1350885999086452,8.000009388432993
1236,1615.0,973.15,9.5,300.0,0.0775,0.05,0.0085,1.3333355614849978,0.13494613263756,8.0000057295274
2122,2740.0,1073.15,6.75,300.0,0.0775,0.05,0.0180999999999999,1.3333368363406066,0.134934505199232,8.000009007719488
2123,2741.0,1073.15,6.75,300.0,0.0775,0.0875,0.0178999999999999,1.3333367862676704,0.1349076541492093,8.000008878960912
2226,2869.0,1073.15,9.5,300.0,0.0775,0.2,0.0044999999999999,1.3333342044178036,0.1348833880004062,8.000002239930636
2225,2868.0,1073.15,9.5,300.0,0.0775,0.1625,0.0044999999999999,1.3333342044215717,0.1348811837837139,8.00000223994036
2224,2867.0,1073.15,9.5,300.0,0.0775,0.125,0.0044999999999999,1.3333342044312932,0.1348754978657604,8.000002239965328
2223,2866.0,1073.15,9.5,300.0,0.0775,0.0875,0.0044999999999999,1.3333342044654477,0.1348555263270613,8.000002240053147
1629,2117.0,1023.15,6.75,300.0,0.0775,0.125,0.0238999999999999,1.3333387496319322,0.1348132952129452,8.000013927592683
750,990.0,923.15,9.5,300.0,0.0775,0.05,0.0127999999999999,1.3333369866648097,0.1347626691768147,8.000009394266236
2222,2865.0,1073.15,9.5,300.0,0.0775,0.05,0.0044999999999999,1.3333342046921108,0.1347231527975994,8.000002240636027
272,369.0,873.15,9.5,300.0,0.0775,0.2,0.0207999999999999,1.333339238987227,0.134702706737652,8.000015185928701
271,368.0,873.15,9.5,300.0,0.0775,0.1625,0.0207999999999999,1.3333392390804752,0.1346943760966694,8.000015186168481
1138,1492.0,973.15,6.75,300.0,0.0775,0.125,0.0336999999999999,1.3333420657808543,0.134689926963041,8.000022454781057
270,367.0,873.15,9.5,300.0,0.0775,0.125,0.0207999999999999,1.33333923932107,0.1346728871931204,8.000015186787136
1731,2244.0,1023.15,9.5,300.0,0.0775,0.2,0.006,1.3333347025512785,0.134660833753435,8.000003520844073
1730,2243.0,1023.15,9.5,300.0,0.0775,0.1625,0.006,1.3333347025587503,0.134658029692149,8.000003520863295
1729,2242.0,1023.15,9.5,300.0,0.0775,0.125,0.006,1.3333347025780262,0.1346507964544771,8.000003520912875
1728,2241.0,1023.15,9.5,300.0,0.0775,0.0875,0.006,1.3333347026457492,0.134625390216378,8.000003521086988
1628,2116.0,1023.15,6.75,300.0,0.0775,0.0875,0.0238999999999999,1.3333387517045965,0.1346115086363492,8.000013932922343
654,869.0,923.15,6.75,300.0,0.0775,0.2,0.0508000000000004,1.333347608781414,0.1345985506189576,8.00003670807044
269,366.0,873.15,9.5,300.0,0.0775,0.0875,0.0207999999999999,1.3333392401667503,0.1345974141001211,8.000015188961807
1136,1490.0,973.15,6.75,300.0,0.0775,0.05,0.0343999999999999,1.3333423029280946,0.1345879887285207,8.000023064583482
2126,2744.0,1073.15,6.75,300.0,0.0775,0.2,0.0177999999999999,1.3333367633792828,0.1345773719441414,8.000008820105172
268,365.0,873.15,9.5,300.0,0.0775,0.05,0.0208999999999999,1.333339277318952,0.1345633188740434,8.00001528449553
2125,2743.0,1073.15,6.75,300.0,0.0775,0.1625,0.0177999999999999,1.333336763493293,0.1345600185895268,8.000008820398357
653,868.0,923.15,6.75,300.0,0.0775,0.1625,0.0508000000000004,1.3333476099152417,0.134555803962166,8.000036710986079
2124,2742.0,1073.15,6.75,300.0,0.0775,0.125,0.0177999999999999,1.3333367637875155,0.1345152571202763,8.00000882115492
1140,1494.0,973.15,6.75,300.0,0.0775,0.2,0.0335999999999999,1.3333420353001175,0.1345053691534332,8.000022376402534
171,243.0,873.15,6.75,300.0,0.0775,0.1625,0.0831000000000013,1.333356521475127,0.1344822478859596,8.000059626057833
1631,2119.0,1023.15,6.75,300.0,0.0775,0.2,0.0237999999999999,1.333338723657027,0.1344810539542981,8.000013860800282
168,240.0,873.15,6.75,300.0,0.0775,0.05,0.0875000000000014,1.3333581140757234,0.1344768200807466,8.000063721232292
1627,2115.0,1023.15,6.75,300.0,0.0775,0.05,0.0241999999999999,1.3333388415385383,0.1344756667838553,8.00001416392285
1139,1493.0,973.15,6.75,300.0,0.0775,0.1625,0.0335999999999999,1.3333420357866042,0.1344756098245821,8.00002237765357
1630,2118.0,1023.15,6.75,300.0,0.0775,0.1625,0.0237999999999999,1.3333387238835683,0.1344589191577742,8.000013861382845
1727,2240.0,1023.15,9.5,300.0,0.0775,0.05,0.006,1.333334703095319,0.1344570024472322,8.000003522243029
2026,2619.0,1073.15,4.0,300.0,0.0775,0.2,0.1481,1.333361334774913,0.1344562636682617,8.0000720028428
2024,2617.0,1073.15,4.0,300.0,0.0775,0.125,0.1503999999999997,1.3333618975898358,0.13445280532949,8.000073450046148
652,867.0,923.15,6.75,300.0,0.0775,0.125,0.0508000000000004,1.3333476128432091,0.1344455534343551,8.000036718515014
651,866.0,923.15,6.75,300.0,0.0775,0.0875,0.0510000000000004,1.333347685519805,0.1344403752232684,8.000036905395437
2023,2616.0,1073.15,4.0,300.0,0.0775,0.0875,0.156799999999999,1.333363479726382,0.1344364273515222,8.00007751829477
2025,2618.0,1073.15,4.0,300.0,0.0775,0.1625,0.1486999999999999,1.3333614823560014,0.1344353110250881,8.00007238232794
1039,1367.0,973.15,4.0,300.0,0.0775,0.125,0.2912999999999842,1.333407221177702,0.1344327769956654,8.000189991297859
1041,1369.0,973.15,4.0,300.0,0.0775,0.2,0.2833999999999851,1.333404660947732,0.1344323602958642,8.000183408259106
172,244.0,873.15,6.75,300.0,0.0775,0.2,0.0830000000000013,1.3333564878077366,0.1344308108426252,8.000059539486132
1531,1993.0,1023.15,4.0,300.0,0.0775,0.1625,0.2003999999999942,1.3333777385400571,0.1344297856852384,8.000114182644182
1532,1994.0,1023.15,4.0,300.0,0.0775,0.2,0.1992999999999943,1.3333774252403872,0.1344291651162726,8.00011337704721
170,242.0,873.15,6.75,300.0,0.0775,0.125,0.0832000000000013,1.333356559652254,0.1344287002569434,8.00005972422562
1040,1368.0,973.15,4.0,300.0,0.0775,0.1625,0.2854999999999849,1.333405340721327,0.1344210002089601,8.000185156140914
1529,1991.0,1023.15,4.0,300.0,0.0775,0.0875,0.2148999999999926,1.3333819237551312,0.1344207494089321,8.000124944196982
1137,1491.0,973.15,6.75,300.0,0.0775,0.0875,0.0336999999999999,1.333342070225984,0.1344191777054497,8.000022466211272
1038,1366.0,973.15,4.0,300.0,0.0775,0.0875,0.3151999999999816,1.333415108610697,0.1344174648716978,8.000210271915435
552,741.0,923.15,4.0,300.0,0.0775,0.0875,0.5105999999999601,1.3334786909720888,0.1344170368175125,8.000373753501977
553,742.0,923.15,4.0,300.0,0.0775,0.125,0.4500999999999667,1.333456984081066,0.1344166346134542,8.000317942216643
554,743.0,923.15,4.0,300.0,0.0775,0.1625,0.4368999999999682,1.3334523680190329,0.1344161431631529,8.000306073577539
1530,1992.0,1023.15,4.0,300.0,0.0775,0.125,0.2032999999999939,1.3333785686709043,0.1344150726310694,8.000116317184363
73,119.0,873.15,4.0,300.0,0.0775,0.2,0.7161999999999374,1.3335256730400145,0.1344119225215574,8.000494547051233
555,744.0,923.15,4.0,300.0,0.0775,0.2,0.4320999999999687,1.3334507016442283,0.1344107810070285,8.000301789047676
650,865.0,923.15,6.75,300.0,0.0775,0.05,0.0524000000000004,1.3333481968472007,0.1344107520370364,8.000038220220674
72,118.0,873.15,4.0,300.0,0.0775,0.1625,0.728899999999936,1.3335300236257028,0.1344099070710059,8.000505732406046
169,241.0,873.15,6.75,300.0,0.0775,0.0875,0.0837000000000013,1.3333567402088418,0.1344075979708571,8.00006018850468
2022,2615.0,1073.15,4.0,300.0,0.0775,0.05,0.2821999999999852,1.3333982889583536,0.1344069792431943,8.000167024100252
71,117.0,873.15,4.0,300.0,0.0775,0.125,0.765599999999932,1.333542729331613,0.1344060752630565,8.000538398535982
70,116.0,873.15,4.0,300.0,0.0775,0.0875,0.9814999999999082,1.3336211412119838,0.1343990550631903,8.000739986127096
2411,3099.0,1073.15,15.0,262.5,0.1,0.2,0.0007,1.3333334880680232,0.1280616001359421,8.000000397889174
2410,3098.0,1073.15,15.0,262.5,0.1,0.1625,0.0007,1.333333488068057,0.1280615014153806,8.000000397889274
2409,3097.0,1073.15,15.0,262.5,0.1,0.125,0.0007,1.3333334880681442,0.1280612467728812,8.00000039788949
2408,3096.0,1073.15,15.0,262.5,0.1,0.0875,0.0007,1.3333334880684498,0.1280603523833755,8.000000397890272
2407,3095.0,1073.15,15.0,262.5,0.1,0.05,0.0007,1.333333488070477,0.1280544236943835,8.000000397895489
1916,2474.0,1023.15,15.0,262.5,0.1,0.2,0.0009,1.333333569585459,0.1246041534155352,8.000000607505402
1915,2473.0,1023.15,15.0,262.5,0.1,0.1625,0.0009,1.3333335695855215,0.1246040335691109,8.000000607505568
1914,2472.0,1023.15,15.0,262.5,0.1,0.125,0.0009,1.3333335695856836,0.1246037244341395,8.000000607505983
1913,2471.0,1023.15,15.0,262.5,0.1,0.0875,0.0009,1.3333335695862545,0.1246026386495384,8.000000607507447
1912,2470.0,1023.15,15.0,262.5,0.1,0.05,0.0009,1.333333569590035,0.1245954412638897,8.000000607517189
2311,2974.0,1073.15,12.25,262.5,0.1,0.2,0.0015,1.3333336692046032,0.122620404684336,8.000000863668857
2310,2973.0,1073.15,12.25,262.5,0.1,0.1625,0.0015,1.3333336692048343,0.1226200898580694,8.000000863669442
2309,2972.0,1073.15,12.25,262.5,0.1,0.125,0.0015,1.33333366920543,0.1226192777868827,8.000000863670989
2308,2971.0,1073.15,12.25,262.5,0.1,0.0875,0.0015,1.3333336692075242,0.1226164255285674,8.000000863676362
2307,2970.0,1073.15,12.25,262.5,0.1,0.05,0.0015,1.3333336692214035,0.1225975189233825,8.00000086371205
1816,2349.0,1023.15,12.25,262.5,0.1,0.2,0.002,1.333333864645304,0.1225432912310237,8.000001366230487
1815,2348.0,1023.15,12.25,262.5,0.1,0.1625,0.002,1.3333338646457626,0.1225428891580406,8.000001366231645
1814,2347.0,1023.15,12.25,262.5,0.1,0.125,0.002,1.3333338646469448,0.1225418520409719,8.000001366234702
1813,2346.0,1023.15,12.25,262.5,0.1,0.0875,0.002,1.333333864651099,0.1225382093527276,8.000001366245373
1812,2345.0,1023.15,12.25,262.5,0.1,0.05,0.002,1.3333338646786392,0.1225140634181278,8.000001366316196
457,599.0,873.15,15.0,262.5,0.1,0.2,0.0029999999999999,1.333334345110471,0.1218449356111002,8.000002601711499
456,598.0,873.15,15.0,262.5,0.1,0.1625,0.0029999999999999,1.333334345111209,0.1218445924212509,8.000002601713396
455,597.0,873.15,15.0,262.5,0.1,0.125,0.0029999999999999,1.3333343451131117,0.1218437071910611,8.000002601718279
454,596.0,873.15,15.0,262.5,0.1,0.0875,0.0029999999999999,1.333334345119795,0.1218405979822876,8.000002601735511
453,595.0,873.15,15.0,262.5,0.1,0.05,0.0029999999999999,1.3333343451641038,0.1218199881928206,8.000002601849431
2211,2849.0,1073.15,9.5,262.5,0.1,0.2,0.0040999999999999,1.33333425582608,0.1207230380348421,8.000002372123248
2210,2848.0,1073.15,9.5,262.5,0.1,0.1625,0.0040999999999999,1.3333342558289,0.1207216043497751,8.000002372130533
2209,2847.0,1073.15,9.5,262.5,0.1,0.125,0.0040999999999999,1.3333342558361738,0.1207179062792528,8.00000237214923
2208,2846.0,1073.15,9.5,262.5,0.1,0.0875,0.0040999999999999,1.3333342558617247,0.1207049176337212,8.000002372214938
2207,2845.0,1073.15,9.5,262.5,0.1,0.05,0.0040999999999999,1.333334256031235,0.1206188278511384,8.000002372650801
839,1099.0,923.15,12.25,262.5,0.1,0.2,0.0040999999999999,1.3333347069557024,0.12006383668083,8.00000353216972
838,1098.0,923.15,12.25,262.5,0.1,0.1625,0.0040999999999999,1.3333347069578654,0.1200630981480448,8.000003532175281
837,1097.0,923.15,12.25,262.5,0.1,0.125,0.0040999999999999,1.3333347069634445,0.1200611931623337,8.000003532189623
836,1096.0,923.15,12.25,262.5,0.1,0.0875,0.0040999999999999,1.3333347069830432,0.1200545022742007,8.000003532240036
835,1095.0,923.15,12.25,262.5,0.1,0.05,0.0040999999999999,1.3333347071130153,0.1200101522034243,8.000003532574215
1425,1849.0,973.15,15.0,262.5,0.1,0.2,0.0012,1.3333336966002498,0.1199566194927166,8.000000934114771
1424,1848.0,973.15,15.0,262.5,0.1,0.1625,0.0012,1.3333336966003726,0.1199564703507864,8.000000934115091
1423,1847.0,973.15,15.0,262.5,0.1,0.125,0.0012,1.33333369660069,0.119956085650493,8.000000934115915
1422,1846.0,973.15,15.0,262.5,0.1,0.0875,0.0012,1.3333336966018048,0.1199547344566262,8.000000934118777
1421,1845.0,973.15,15.0,262.5,0.1,0.05,0.0012,1.333333696609195,0.1199457777699849,8.000000934137772
939,1224.0,923.15,15.0,262.5,0.1,0.2,0.0018,1.3333339340179946,0.1197746263600035,8.00000154461732
938,1223.0,923.15,15.0,262.5,0.1,0.1625,0.0018,1.3333339340182797,0.1197744126444598,8.00000154461804
937,1222.0,923.15,15.0,262.5,0.1,0.125,0.0018,1.3333339340190125,0.1197738613819577,8.00000154461992
936,1221.0,923.15,15.0,262.5,0.1,0.0875,0.0018,1.3333339340215904,0.1197719251694719,8.00000154462653
935,1220.0,923.15,15.0,262.5,0.1,0.05,0.0018,1.3333339340386774,0.1197590906233704,8.000001544670468
1225,1599.0,973.15,9.5,262.5,0.1,0.2,0.0076,1.3333356534313143,0.1197426160932026,8.000005965960305
1224,1598.0,973.15,9.5,262.5,0.1,0.1625,0.0076,1.3333356534430592,0.1197402104834298,8.000005965990466
1223,1597.0,973.15,9.5,262.5,0.1,0.125,0.0076,1.3333356534733587,0.1197340054406962,8.000005966068413
1222,1596.0,973.15,9.5,262.5,0.1,0.0875,0.0076,1.3333356535798009,0.1197122118942796,8.00000596634213
1716,2224.0,1023.15,9.5,262.5,0.1,0.2,0.0054,1.3333347663849515,0.1196245544300506,8.000003684987622
1715,2223.0,1023.15,9.5,262.5,0.1,0.1625,0.0054,1.3333347663904267,0.1196227621822592,8.000003685001673
1714,2222.0,1023.15,9.5,262.5,0.1,0.125,0.0054,1.3333347664045525,0.119618139236909,8.000003685038012
1713,2221.0,1023.15,9.5,262.5,0.1,0.0875,0.0054,1.3333347664541757,0.1196019022566838,8.00000368516561
739,974.0,923.15,9.5,262.5,0.1,0.2,0.0113999999999999,1.3333371328733226,0.1196011976543959,8.00000977022981
738,973.0,923.15,9.5,262.5,0.1,0.1625,0.0113999999999999,1.3333371329004602,0.1195977719771839,8.000009770299554
737,972.0,923.15,9.5,262.5,0.1,0.125,0.0113999999999999,1.3333371329704662,0.1195889358043913,8.000009770479647
1221,1595.0,973.15,9.5,262.5,0.1,0.05,0.0076,1.333335654286371,0.1195677732855437,8.000005968159039
736,971.0,923.15,9.5,262.5,0.1,0.0875,0.0113999999999999,1.3333371332164343,0.1195579015251599,8.00000977111204
1712,2220.0,1023.15,9.5,262.5,0.1,0.05,0.0054,1.333334766783452,0.1194942853872719,8.000003686012326
2107,2720.0,1073.15,6.75,262.5,0.1,0.05,0.0161999999999999,1.3333369676784264,0.1194928909385558,8.000009345444237
253,345.0,873.15,9.5,262.5,0.1,0.05,0.0185999999999999,1.33333953689638,0.1194546189299436,8.000015951976886
257,349.0,873.15,9.5,262.5,0.1,0.2,0.0184999999999999,1.3333394947640282,0.1193838200638002,8.000015843637094
256,348.0,873.15,9.5,262.5,0.1,0.1625,0.0184999999999999,1.333339494831182,0.1193785627827886,8.000015843809726
255,347.0,873.15,9.5,262.5,0.1,0.125,0.0184999999999999,1.3333394950044262,0.1193650022822569,8.000015844255215
735,970.0,923.15,9.5,262.5,0.1,0.05,0.0113999999999999,1.3333371348501537,0.11935223493661,8.000009775313002
1616,2099.0,1023.15,6.75,262.5,0.1,0.2,0.0213999999999999,1.333338968745414,0.1193425201090822,8.000014491024631
1615,2098.0,1023.15,6.75,262.5,0.1,0.1625,0.0213999999999999,1.3333389689108286,0.119328390772218,8.000014491449924
254,346.0,873.15,9.5,262.5,0.1,0.0875,0.0184999999999999,1.333339495613226,0.1193173764008498,8.000015845820759
1614,2097.0,1023.15,6.75,262.5,0.1,0.125,0.0213999999999999,1.3333389693376831,0.1192919471530857,8.000014492547635
1122,1471.0,973.15,6.75,262.5,0.1,0.0875,0.0301999999999998,1.3333424544307793,0.1192825285692169,8.000023454158912
2111,2724.0,1073.15,6.75,262.5,0.1,0.2,0.0159999999999999,1.3333369113260165,0.1192557827451054,8.000009200538523
2110,2723.0,1073.15,6.75,262.5,0.1,0.1625,0.0159999999999999,1.333336911409183,0.1192447219325991,8.000009200752372
1125,1474.0,973.15,6.75,262.5,0.1,0.2,0.0300999999999998,1.3333424162178398,0.1192421302194361,8.000023355897811
1121,1470.0,973.15,6.75,262.5,0.1,0.05,0.0305999999999998,1.3333426116962186,0.119232846829979,8.000023858552531
357,474.0,873.15,12.25,262.5,0.1,0.2,0.0066,1.3333355481444118,0.1192262567856542,8.000005695223113
356,473.0,873.15,12.25,262.5,0.1,0.1625,0.0066,1.3333355481496962,0.1192251350778504,8.000005695236673
1124,1473.0,973.15,6.75,262.5,0.1,0.1625,0.0300999999999998,1.3333424165710055,0.1192232157527811,8.000023356805976
